Capítulo,Escena,Personaje,Diálogo / Texto,Imagen de Fondo,Sprite de Personaje,BGM,VFX
capitulo_1,escena_1_7_ruta_a,narrador,"La cena transcurre entre risas, anécdotas vergonzosas de la infancia de su madre y recuerdos que logran, por unas horas, devolverle el color al semblante gris de Amaranta.",/backgrounds/bg_sala_abuela_noche.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_television_subfondo.wav
capitulo_1,escena_1_7_ruta_a,papa,"(Mirándola fijamente, bajando el tono de voz) Dime, Ami... ¿cómo va el descanso? ¿Has seguido al pie de la letra el tratamiento y tus pastillas?",/backgrounds/bg_sala_abuela_noche.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_television_subfondo.wav
capitulo_1,escena_1_7_ruta_a,amaranta,"(Bajando la mirada, jugando con los cubiertos) Sí, papá. Solo ayer tuve un... episodio extraño. Pero tomé media dosis y logré controlarlo.",/backgrounds/bg_sala_abuela_noche.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_television_subfondo.wav
capitulo_1,escena_1_7_ruta_a,narrador,"Al subir a su habitación, Amaranta observa el horizonte oscuro de la selva a través de la ventana. Una parte de ella grita por investigar qué oculta el INAH en esos cenotes; la otra, cansada y asustada, prefiere la comodidad.",/backgrounds/bg_sala_abuela_noche.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_television_subfondo.wav
capitulo_1,escena_1_7_ruta_a,amaranta,"(Cerrando las cortinas, suspirando) No soy una espía de película. Solo soy una estudiante de prepa con suficientes problemas. Es mejor dejarlo pasar.",/backgrounds/bg_sala_abuela_noche.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_television_subfondo.wav
capitulo_1,escena_1_7_ruta_a,narrador,"Los días se transforman en semanas. El espíritu navideño y las rutinas de ejercicio matutino con su madre logran mitigar el insomnio. Para el 7 de enero de 2012, sus padres regresan a la Ciudad de México, dejándola bajo la promesa de seguir medicándose.",/backgrounds/bg_sala_abuela_noche.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_television_subfondo.wav
capitulo_1,escena_1_7_ruta_a,narrador,"16 de marzo de 2012. Los tres meses de aislamiento concluyen y Amaranta regresa a la capital. Su rendimiento académico vuelve a la normalidad. Es feliz, o al menos lo cree, mientras entierra el misterio de Naia en el olvido.",/backgrounds/bg_sala_abuela_noche.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_television_subfondo.wav
capitulo_1,escena_1_7_ruta_a,sistema,"[EFECTO VISUAL: Pantalla se tiñe de un filtro gris melancólico]
[SFX: Sonido de frasco de pastillas agitándose]",/backgrounds/bg_sala_abuela_noche.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_television_subfondo.wav
capitulo_1,escena_1_7_ruta_a,narrador,"La rutina ha vuelto, pero ahora hay un precio: Amaranta depende por completo de dosis de ansiolíticos para poder dormir. Ha olvidado el sueño, pero ha cambiado su don por un silencio artificial.",/backgrounds/bg_sala_abuela_noche.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_television_subfondo.wav
capitulo_1,escena_1_7_ruta_a_fin,MENSAJE PERSONALIZADO,FIN DE LA RUTA DE LA NEGLIGENCIA,/backgrounds/bg_pantalla_negra.jpg,,,
capitulo_1,escena_1_7_ruta_b,narrador,"Los días posteriores a la llegada de sus padres transcurren en una calma tensa, pero la curiosidad de Amaranta se mantiene intacta. La sospecha de que algo grande ocurre en la selva no la deja en paz.",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,narrador,"30 de diciembre. 07:45 AM. Al bajar a la sala para desayunar antes de su salida familiar, encuentra a su abuela inmóvil frente al viejo estante de madera, contemplando con ojos vidriosos una antigua fotografía.",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,amaranta,(Acercándose con suavidad) ¿Abuela? ¿Qué miras con tanta atención?,/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,abuela,"(Sobresaltada, llevándose la mano al pecho) ¡Ay, mi niña! No te escuché venir... Déjame tomar aire, que me diste un buen susto.",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,amaranta,"Perdón, no quería asustarte. Es solo que... te ves muy triste. ¿Quién es el hombre de la foto?",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,abuela,"(Sonriendo con nostalgia, invitándola a sentarse) Es tu abuelo. Un hombre maravilloso. Pocos recuerdan que fue uno de los biólogos marinos más respetados de todo Tulum, especializado en los misterios de los cenotes.",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,abuela,"Decía que el agua subterránea no era solo pozos de agua, sino bibliotecas del tiempo ocultas bajo nuestros pies. Tristemente, falleció en una excursión en el mar Caribe... Una tormenta imprevista hundió su barco y se llevó a toda la tripulación al fondo.",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,amaranta,"(Tomando las manos arrugadas de su abuela) No te pongas triste, abuela. Yo no lo conocí, pero mamá siempre me habla de él. Dice que era un explorador intrépido, el hombre más feliz del mundo y que jamás se deprimía si algo salía mal. Él querría que fueras muy feliz.",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,narrador,"Las palabras de Amaranta consuelan el alma de la anciana, pero en el interior de la joven, una chispa se ha encendido. Su linaje está amarrado al agua profunda.",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,sistema,"[EFECTO VISUAL: Transición de escenario a BG_PUEBLO_TULUM_DIA]
[BGM: Cambia a BGM_MISTERIO_CIENTIFICO]",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,narrador,"Más tarde ese mismo día, durante un paseo por los puestos locales de Tulum, el misterio choca de frente contra la realidad.",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,amaranta,(Observando discretamente los locales de comida) ¡Ahí están otra vez...!,/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,narrador,"Sentados en las mesas comunitarias, varios hombres y mujeres almuerzan en silencio. Visten uniformes, chalecos con las siglas del INAH y cargan mapas.",/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1,escena_1_7_ruta_b,amaranta,(Con determinación en la mirada) Son la misma gente del sendero. Están buscando algo masivo aquí en Tulum. Y mis pesadillas deben ser clave.,/backgrounds/bg_sala_abuela_dia.jpg,,/music/bgm_nostalgia_abuela.mp3,/sfx/sfx_ambiente_manana.wav
capitulo_1_1,escena_1_1_cdmx,narrador,Ciudad de México. 15 de diciembre de 2011.,/backgrounds/bg_recamara_amaranta_cdmx_noche.jpg,,/music/bgm_trauma_silencio.mp3,/sfx/sfx_reloj_tic_tac.wav
capitulo_1_1,escena_1_1_cdmx,narrador,"Para la mayoría de los estudiantes, diciembre es sinónimo de fiestas, descanso y el cierre de un ciclo escolar exitoso. Para Amaranta, es el recordatorio de que su mente se está desmoronando.",/backgrounds/bg_recamara_amaranta_cdmx_noche.jpg,,/music/bgm_trauma_silencio.mp3,/sfx/sfx_reloj_tic_tac.wav
capitulo_1_1,escena_1_1_cdmx,sistema,"[EFECTO VISUAL: Parpadeo de pantalla en rojo tenue / Desenfoque de cámara]
[SFX: Sonido de respiración agitada y dolor de cabeza punzante]",/backgrounds/bg_recamara_amaranta_cdmx_noche.jpg,,/music/bgm_trauma_silencio.mp3,/sfx/sfx_reloj_tic_tac.wav
capitulo_1_1,escena_1_1_cdmx,amaranta,Otra vez... Otra vez la misma sed maldita. Siento que tengo los pulmones llenos de polvo... y la cabeza a punto de estallar.,/backgrounds/bg_recamara_amaranta_cdmx_noche.jpg,,/music/bgm_trauma_silencio.mp3,/sfx/sfx_reloj_tic_tac.wav
capitulo_1_1,escena_1_1_cdmx,narrador,"A sus 16 años, la vida de Amaranta solía ser predecible y brillante. Hasta que llegaron los sueños. O mejor dicho, las visiones. Un colapso nervioso por estrés severo la obligó a un aislamiento de tres meses fuera de la ciudad. El remedio de sus padres: enviarla a Tulum, Quintana Roo, bajo el cuidado de su abuela.",/backgrounds/bg_recamara_amaranta_cdmx_noche.jpg,,/music/bgm_trauma_silencio.mp3,/sfx/sfx_reloj_tic_tac.wav
capitulo_1_1,escena_1_2_tulum,narrador,"Los primeros tres días en el Caribe funcionaron como un bálsamo milagroso. Por fin, Amaranta pudo conciliar el sueño de forma natural. El aire puro de la selva parecía haber ahuyentado a los fantasmas de su cabeza.",/backgrounds/bg_sendero_selva_campamento.jpg,,/music/bgm_brisa_tropical.mp3,/sfx/sfx_candelilla_cigarras.wav
capitulo_1_1,escena_1_2_tulum,narrador,"Al cuarto día, durante una caminata de regreso a casa por los senderos menos transitados de la localidad, la paz se rompió. Amaranta se detiene en seco al escuchar un rugido mecánico inusual entre los árboles.",/backgrounds/bg_sendero_selva_campamento.jpg,,/music/bgm_brisa_tropical.mp3,/sfx/sfx_candelilla_cigarras.wav
capitulo_1_1,escena_1_2_tulum,amaranta,¿Pero qué...? Este camino suele estar completamente desierto.,/backgrounds/bg_sendero_selva_campamento.jpg,,/music/bgm_brisa_tropical.mp3,/sfx/sfx_candelilla_cigarras.wav
capitulo_1_1,escena_1_1_inicio,logic_check,,,,,
capitulo_1_1,escena_1_1_exposicion_texto,MENSAJE PERSONALIZADO,"Tulum, 2011. Amaranta (16 años) sufre extrañas visiones. Al adentrarse en la selva, tropieza con un secreto protegido por la arqueología subacuática...",/backgrounds/bg_pantalla_negra.jpg,,,
capitulo_1_1,escena_1_1_campamento,narrador,"Frente a ella, la quietud del pueblo se ha transformado en un despliegue logístico. Camionetas con logotipos oficiales del INAH, plantas de luz y buzos de exploración cargando tanques de gas. En el centro, junto a la boca de un cenote, carpas resguardan monitores de alta tecnología.",/backgrounds/bg_sendero_selva_campamento.jpg,,/music/bgm_misterio_cientifico.mp3,/sfx/sfx_motor_diesel.wav
capitulo_1_1,escena_1_1_campamento,narrador,"Amaranta observa escondida detrás de un gran arbusto, pero al asomarse demasiado, pisa una rama seca.",/backgrounds/bg_sendero_selva_campamento.jpg,,/music/bgm_misterio_cientifico.mp3,/sfx/sfx_motor_diesel.wav
capitulo_1_1,escena_1_1_campamento,sistema,[SFX: sfx_rama_rompiéndose.wav],/backgrounds/bg_sendero_selva_campamento.jpg,,/music/bgm_misterio_cientifico.mp3,/sfx/sfx_motor_diesel.wav
capitulo_1_1,escena_1_1_campamento,narrador,"Un ARQUEÓLOGO JOVEN (25 años, con chaleco del INAH y una tableta digital) se gira de inmediato y la descubre.",/backgrounds/bg_sendero_selva_campamento.jpg,,/music/bgm_misterio_cientifico.mp3,/sfx/sfx_motor_diesel.wav
capitulo_1_1,escena_1_1_campamento,arqueologo,¡Oye! Cuidado ahí. El suelo de la selva cerca del cenote es piedra caliza frágil; un mal paso y podrías romper el borde... o caer al vacío.,/backgrounds/bg_sendero_selva_campamento.jpg,,/music/bgm_misterio_cientifico.mp3,/sfx/sfx_motor_diesel.wav
capitulo_1_1,campamento_eleccion_actitud,SISTEMA (Elección),"¿Cómo reacciona Amaranta ante el arqueólogo? [Opciones: Lo siento, me dio curiosidad... ¿Qué es todo este equipo? / Perdón, no quería estorbar. Ya me iba.]",,,,
capitulo_1_1,campamento_interaccion_mateo,arqueologo,"(Sonriendo, entusiasmado) No te preocupes. Es arqueología subacuática. Estamos mapeando un sitio intacto a más de 40 metros de profundidad. (La guía con cuidado a su sitio de trabajo, el cual estaba a un costado de Amaranta, y le muestra una estación pequeña de trabajo).",,,,
capitulo_1_1,campamento_timida,arqueologo,"¡Espera, no te vayas! No es que estés estorbando, es por tu seguridad. Pero ya que estás aquí... ¿no te da curiosidad ver lo que descubrimos ahí abajo? Ven a ver este monitor.",,,,
capitulo_1_1,campamento_explicacion_mecanica,narrador,El arqueólogo señala una pantalla táctil que muestra un renderizado 3D en malla de vectores azules de una cueva inundada.,/backgrounds/bg_sendero_selva_campamento.jpg,,,
capitulo_1_1,campamento_explicacion_mecanica,arqueologo,"Hoyo Negro. Una biblioteca del tiempo oculta. En arqueología subacuática, el CONTEXTO lo es todo. Si un buzo mueve un solo resto para tomarse una foto, destruye la evidencia científica para siempre. Conservar es registrar sin alterar. ¿Quieres intentar un escaneo?",/backgrounds/bg_sendero_selva_campamento.jpg,,,
capitulo_1_1,campamento_minijuego_preservacion,SISTEMA (Elección),"[MINI-JUEGO DE PRESERVACIÓN DIGITAL]
Alinea los tres puntos de calibración fotogramétrica sobre el fósil virtual. [Opciones: [Calibrar con paciencia y precisión siguiendo los puntos] / [Apresurar el escaneo presionando la pantalla repetidamente]]",,,,
capitulo_1_1,campamento_minijuego_exito,MENSAJE PERSONALIZADO,¡Escaneo perfecto! Contexto arqueológico intacto.,,,,
capitulo_1_1,campamento_minijuego_fallo,MENSAJE PERSONALIZADO,Fallo de calibración. El escaneo rápido distorsionó los datos del sedimento.,,,,
capitulo_1_1,campamento_detonante,narrador,"Al completarse el proceso en el monitor, los vectores 3D se renderizan revelando la forma exacta de la cueva, y en ella, los restos oseos de una persona.",,,,
capitulo_1_1,campamento_detonante,sistema,"[EFECTO VISUAL: Destello blanco súbito y violento en el centro de la pantalla]
[SFX: Un latido sordo, masivo e interno: *DUM-DUM*]",,,,
capitulo_1_1,campamento_detonante,amaranta,"(Llevándose las manos a la cabeza, sufriendo un dolor agudo) ¡Ah...! ¿Otra vez? Siento una punzada helada... ¡Esos huesos... es ella ?!",,,,
capitulo_1_1,campamento_detonante,arqueologo,¿Oye? ¿Te encuentras bien? ¡No toques el--!,,,,
capitulo_1_1,campamento_eleccion_impacto,SISTEMA (Elección),El dolor te nubla la vista. ¿Qué haces mientras pierdes el equilibrio? [Opciones: Sostenerse con fuerza del monitor digital arqueológico. / Dejarse caer al suelo protegiendo tu cabeza.],,,,
capitulo_1_1,transicion_glitch_al_pasado,sistema,[EFECTO VISUAL: La interfaz del juego sufre un glitch severo. El color azul del campamento se tiñe de un negro absoluto. Las barras de medidores parpadean.],/backgrounds/bg_pantalla_negra.jpg,,,/sfx/sfx_eco_caverna_seca.wav
capitulo_1_1,transicion_glitch_al_pasado,narrador,El espacio y el tiempo colapsan. Amaranta ya no está en 2011. Su conciencia es succionada trece mil años hacia el pasado.,/backgrounds/bg_pantalla_negra.jpg,,,/sfx/sfx_eco_caverna_seca.wav
capitulo_1_1,escena_1_5_pleistoceno,narrador,"A través de los ojos de Naia. Ella sostiene una antorcha de resina en una fosa completamente seca, miles de años antes de ser inundada. La sed raspa su garganta.",/backgrounds/bg_hoyo_negro_pleistoceno_oscuro.jpg,,/music/bgm_terror_ancestral.mp3,
capitulo_1_1,escena_1_5_pleistoceno,naia,Tengo tanta sed... Aquí abajo solo hay piedra.,/backgrounds/bg_hoyo_negro_pleistoceno_oscuro.jpg,,/music/bgm_terror_ancestral.mp3,
capitulo_1_1,escena_1_5_pleistoceno,sistema,"[SFX: Un aleteo masivo y repentino: SFX_HORDA_MURCIELAGOS]
[EFECTO VISUAL: Ráfaga de partículas negras cruzando la pantalla]",/backgrounds/bg_hoyo_negro_pleistoceno_oscuro.jpg,,/music/bgm_terror_ancestral.mp3,
capitulo_1_1,escena_1_5_pleistoceno,narrador,"Cientos de murciélagos impactan contra su rostro en un parpadeo de pánico. Presa del terror, da unos pasos a ciegas justo al borde del abismo fatal. El suelo firme desaparece. Naia cae al vacío.",/backgrounds/bg_hoyo_negro_pleistoceno_oscuro.jpg,,/music/bgm_terror_ancestral.mp3,
capitulo_1_1,escena_caida_eleccion,SISTEMA (Elección),Elige la reacción de supervivencia de Naia durante la caída libre. [Opciones: Proteger la cabeza y lanzar la antorcha lejos hacia una zona seca. / Extender los brazos para intentar aferrarse a las estalactitas de las paredes.],,,,
capitulo_1_1,escena_caida_ruta_a,MENSAJE PERSONALIZADO,"Al lanzar la antorcha lejos, el carbón no se mezcló con tus huesos fosilizados, permitiendo datar tu antigüedad con precisión exacta 13,000 años después.",,,,
capitulo_1_1,escena_caida_ruta_a_desc,sistema,[SFX: Crujido óseo: SFX_FRACTURA_PELVIS],/backgrounds/bg_pantalla_negra.jpg,,,/sfx/sfx_caida_cuerpo_roca.wav
capitulo_1_1,escena_caida_ruta_a_desc,narrador,El impacto en el fondo de la fosa seca fractura su cadera. El silencio sepulcral vuelve a apoderarse de la cueva oscura.,/backgrounds/bg_pantalla_negra.jpg,,,/sfx/sfx_caida_cuerpo_roca.wav
capitulo_1_1,escena_caida_ruta_b,MENSAJE PERSONALIZADO,"Tus brazos se rompieron y destruiste formaciones minerales milenarias, alterando el entorno geológico de la cueva permanentemente.",,,,
capitulo_1_1,escena_caida_ruta_b_desc,sistema,[SFX: Múltiples fracturas consecutivas: SFX_FRACTURA_MULTIPLE],/backgrounds/bg_pantalla_negra.jpg,,,/sfx/sfx_arrastre_piel_aspera.wav
capitulo_1_1,escena_caida_ruta_b_desc,narrador,Sus extremidades se desgarran contra las estalagmitas afiladas antes de que su cuerpo quede inerte en el suelo de la cueva.,/backgrounds/bg_pantalla_negra.jpg,,,/sfx/sfx_arrastre_piel_aspera.wav
capitulo_1_1,escena_1_1_cierre_logico,logic_check,,,,,
capitulo_1_1,escena_1_1_resultados_expo,MENSAJE PERSONALIZADO,Gracias por jugar el demo de exposición de La Vidente del Agua. Recuerda que los cenotes de México albergan los secretos de los primeros pobladores de América. ¡Ayúdanos a conservarlos intactos!,/backgrounds/bg_pantalla_negra.jpg,,,
capitulo_1_1,escena_1_6_despertar_director,amaranta,"(Despierta de golpe en su cama, abriendo los ojos de par en par, tocándose la cadera) ¡¡Ah ...!! ¡No, no, no! Juro que escuché mis propios huesos romperse... ¿Por qué puedo sentir su dolor?",/backgrounds/bg_recamara_abuela_noche.jpg,,/music/bgm_despertar_trauma.mp3,/sfx/sfx_respiracion_agitada_amaranta.wav
capitulo_1_1,escena_1_6_despertar_director,sistema,[EFECTO VISUAL: Temblores en la cámara],/backgrounds/bg_recamara_abuela_noche.jpg,,/music/bgm_despertar_trauma.mp3,/sfx/sfx_respiracion_agitada_amaranta.wav
capitulo_1_1,escena_1_6_despertar_director,narrador,"La transición de la caída al vacío en el campamento científico la ha devuelto bruscamente a la realidad física de su habitación en Tulum. El ardor en su garganta es real; la sed monstruosa persiste. Temblando, toma una decisión con el frasco de pastillas sobre su mesa de noche para intentar apagar su cerebro por esa noche.",/backgrounds/bg_recamara_abuela_noche.jpg,,/music/bgm_despertar_trauma.mp3,/sfx/sfx_respiracion_agitada_amaranta.wav
capitulo_1_1,escena_1_7_sala_abuela,narrador,"A la mañana siguiente, el calor de Tulum parece intentar borrar las sombras. Amaranta oculta sus ojeras tras una sonrisa para no alarmar a su abuela. Sabe que si le confiesa que soñó con una niña del Pleistoceno que murió en una cueva, la enviarán directo al psiquiátrico.",/backgrounds/bg_cocina_abuela_dia.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_remanso_cocina.wav
capitulo_1_1,escena_1_7_sala_abuela,sistema,[SFX: Tono de llamada de celular de 2011: SFX_TELEFONO_RING],/backgrounds/bg_cocina_abuela_dia.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_remanso_cocina.wav
capitulo_1_1,escena_1_7_sala_abuela,narrador,"Su madre llama para avisar que ella y su padre llegarán mañana para pasar juntos el 24 de diciembre. Tras colgar, el eco de lo vivido en el campamento del INAH resuena en su mente con más fuerza. El misterio está frente a ella.",/backgrounds/bg_cocina_abuela_dia.jpg,,/music/bgm_diario_vivir.mp3,/sfx/sfx_remanso_cocina.wav
capitulo_1_1,escena_1_7_decision_final_capitulo,SISTEMA (Elección),¿Qué camino decidirá tomar Amaranta ante las sospechas de su entorno? [Opciones: Ignorar los misterios y concentrarse en su recuperación familiar. / Investigar a fondo qué está sucediendo en los cenotes.],,,,
